game_id,season,season_week,family,model,bucket,selected_side,price_american,price_decimal,edge_pp,p_model,implied_ev,w,p_push,profit,breakeven,reconstructed_line,reconstructed_book
2023_03_IND_BAL,2023,03,LONG_DOG_201+_CONTEXT,AVG,LONG201+,away,300,4.0,6.931818863631328,0.31560232275314704,0.26240929101258814,1,0,3.0,0.25,7.5,draftkings
2023_03_IND_BAL,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,away,300,4.0,6.931818863631328,0.31560232275314704,0.26240929101258814,1,0,3.0,0.25,7.5,draftkings
2023_03_LAC_MIN,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,-104,1.9615384615384617,9.96170999910968,0.6121387282581034,0.20073365927551068,0,0,-1.0,0.5098039215686274,1.5,fanduel
2023_03_LAC_MIN,2023,03,ML_XGB_DISAGREEMENT,XGB,2-4,away,-110,1.9090909090909092,2.4131629592613892,0.5116100013256073,-0.023289997469295165,1,0,0.909091,0.5238095238095238,1.5,fanduel
2023_03_LAC_MIN,2023,03,ML_AVG_DISAGREEMENT,AVG,2-4,home,-104,1.9615384615384617,3.774273519924143,0.5502643634662481,0.07936471295302505,0,0,-1.0,0.5098039215686274,1.5,fanduel
2023_03_LA_CIN,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,-162,1.617283950617284,10.673608962956326,0.7085363795067469,0.1459045150047389,1,0,0.617284,0.6183206106870228,3.0,draftkings
2023_03_LA_CIN,2023,03,ML_XGB_DISAGREEMENT,XGB,4-8,away,144,2.44,4.220524144960192,0.4404049515724182,0.0745880818367004,0,0,-1.0,0.4098360655737705,3.0,draftkings
2023_03_LA_CIN,2023,03,ML_DOG_VALUE_ZONE,XGB,ZONE,away,144,2.44,4.220524144960192,0.4404049515724182,0.0745880818367004,0,0,-1.0,0.4098360655737705,3.0,draftkings
2023_03_LA_CIN,2023,03,ML_AVG_DISAGREEMENT,AVG,2-4,home,-162,1.617283950617284,3.2265424089980788,0.6340657139671644,0.02546430283578438,1,0,0.617284,0.6183206106870228,3.0,draftkings
2023_03_NE_NYJ,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,8-12,home,124,2.24,9.133260738537025,0.5360980601337927,0.2008596546996957,0,0,-1.0,0.4464285714285714,3.0,draftkings
2023_03_NE_NYJ,2023,03,ML_XGB_DISAGREEMENT,XGB,4-8,home,124,2.24,4.794585286986369,0.49271130561828613,0.10367332458496104,0,0,-1.0,0.4464285714285714,3.0,draftkings
2023_03_NE_NYJ,2023,03,ML_DOG_VALUE_ZONE,XGB,ZONE,home,124,2.24,4.794585286986369,0.49271130561828613,0.10367332458496104,0,0,-1.0,0.4464285714285714,3.0,draftkings
2023_03_NE_NYJ,2023,03,ML_AVG_DISAGREEMENT,AVG,4-8,home,124,2.24,6.963923012761692,0.5144046828760394,0.15226648964232825,0,0,-1.0,0.4464285714285714,3.0,draftkings
2023_03_NE_NYJ,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,4-8,home,124,2.24,6.963923012761692,0.5144046828760394,0.15226648964232825,0,0,-1.0,0.4464285714285714,3.0,draftkings
2023_03_NO_GB,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,12+,home,-102,1.9803921568627452,12.186893572097313,0.5822269919869577,0.15303776844475947,1,0,0.980392,0.504950495049505,1.5,fanduel
2023_03_NO_GB,2023,03,ML_XGB_DISAGREEMENT,XGB,12+,home,-102,1.9803921568627452,14.55270917824163,0.6058851480484009,0.19989019515467632,1,0,0.980392,0.504950495049505,1.5,fanduel
2023_03_NO_GB,2023,03,ML_AVG_DISAGREEMENT,AVG,12+,home,-102,1.9803921568627452,13.369801375169477,0.5940560700176793,0.176463981799718,1,0,0.980392,0.504950495049505,1.5,fanduel
2023_03_NO_GB,2023,03,ML_CORROBORATED_DISAGREEMENT,CORROB,12+,home,-102,1.9803921568627452,13.369801375169477,0.5940560700176793,0.176463981799718,1,0,0.980392,0.504950495049505,1.5,fanduel
2023_03_NYG_SF,2023,03,ML_QBELO_DISAGREEMENT,QB_ELO,0-2,away,420,5.2,1.1868297797475251,0.19890417308743924,0.03430170005468414,0,0,-1.0,0.1923076923076923,10.5,draftkings
